Order Date,Requested Delivery Date,Customer Country Code,Product Code,Description,Order type,Customer Order Code,Value,Currency,Items,Route
19.06.2009,01.07.2009,FR,P7497,Parka C,VO,ORD642724,210.11,EUR,49,R67
19.07.2010,07.08.2009,RU,P1193,Parka D,VO,ORD410745,482.22,RUB,16,R1
04.12.2011,03.01.2012,DE,P3093,Parka B,VO,ORD698333,344.54,RUB,23,R60
24.02.2011,09.04.2011,FR,P8739,Parka C,VO,ORD935260,423.98,USD,13,R20
16.01.2010,12.11.2011,ES,P5984,Parka D,VO,ORD491899,367.32,EUR,46,R13
26.04.2011,03.08.2010,US,P4886,Parka B,VO,ORD769100,303.7,RUB,5,R51
14.06.2010,05.01.2012,US,P4054,Parka A,VO,ORD525290,252.88,RUB,39,R60
10.04.2011,28.06.2009,ES,P7420,Parka C,VO,ORD953924,210.56,EUR,4,R63
07.11.2009,01.08.2011,IT,P5477,Parka D,VO,ORD592449,342.46,EUR,34,R58
06.12.2011,06.01.2012,UK,P3525,Parka B,VO,ORD192500,143.35,EUR,4,R5
10.05.2009,11.07.2010,DE,P9290,Parka D,VO,ORD830727,367.44,RUB,11,R12
30.04.2010,27.04.2011,FR,P7032,Parka A,VO,ORD766921,258.27,RUB,13,R65
04.11.2010,15.08.2010,RU,P7656,Parka A,VO,ORD653070,369.25,RUB,14,R31
17.07.2011,11.01.2011,FR,P1094,Parka C,VO,ORD153120,175.02,EUR,41,R31
26.07.2011,25.10.2010,DE,P5516,Parka B,VO,ORD459963,224.67,EUR,3,R25
02.09.2011,29.04.2009,UK,P6392,Parka A,VO,ORD240417,72.58,EUR,4,R34
04.05.2010,23.11.2010,UK,P8446,Parka C,VO,ORD798556,114.42,RUB,44,R51
01.04.2009,22.04.2010,CN,P4366,Parka D,VO,ORD151906,425.72,USD,48,R97
26.07.2010,30.06.2009,UK,P5031,Parka A,VO,ORD835723,354.34,RUB,48,R98
04.01.2011,16.09.2010,UK,P7099,Parka D,VO,ORD578927,436.19,USD,9,R38
19.03.2010,24.09.2010,ES,P9254,Parka C,VO,ORD772740,51.12,EUR,29,R28
05.10.2009,17.04.2010,DE,P6594,Parka B,VO,ORD823618,451,USD,18,R58
23.01.2009,04.02.2012,ES,P1297,Parka C,VO,ORD419170,197.59,EUR,29,R76
12.11.2011,15.09.2010,US,P3015,Parka D,VO,ORD281739,157.31,EUR,12,R25
14.07.2011,26.05.2011,US,P5112,Parka D,VO,ORD282040,306.28,RUB,3,R59
15.08.2010,31.08.2011,US,P5241,Parka D,VO,ORD508408,458.14,RUB,7,R66
13.08.2011,22.05.2010,FR,P4283,Parka D,VO,ORD399046,447.19,EUR,25,R89
15.10.2009,21.12.2010,US,P7270,Parka C,VO,ORD665944,187.9,EUR,23,R44
16.05.2009,26.08.2010,RU,P5216,Parka D,VO,ORD484744,150.79,USD,2,R56
24.06.2009,20.04.2011,IT,P1812,Parka C,VO,ORD168138,428.42,EUR,27,R43
23.02.2010,27.01.2010,RU,P1697,Parka A,VO,ORD499176,56.99,EUR,14,R58
11.02.2011,09.01.2012,US,P3399,Parka D,VO,ORD810919,388.2,USD,27,R87
07.02.2010,25.11.2009,FR,P2573,Parka B,VO,ORD724407,294.8,RUB,8,R1
06.07.2010,26.11.2009,FR,P5653,Parka B,VO,ORD652081,163.47,EUR,40,R32
06.03.2009,14.12.2011,RU,P6671,Parka A,VO,ORD157933,87.34,EUR,39,R50
19.10.2011,18.01.2010,ES,P5695,Parka A,VO,ORD921151,410.56,USD,18,R15
28.03.2010,18.03.2011,US,P4458,Parka B,VO,ORD640111,193.23,USD,37,R20
18.01.2010,26.10.2010,CN,P9596,Parka D,VO,ORD763676,317.84,RUB,39,R90
04.04.2011,01.06.2009,DE,P5645,Parka C,VO,ORD175866,135.81,RUB,43,R15
06.12.2010,20.08.2009,US,P4252,Parka C,VO,ORD570034,428.83,RUB,31,R90
11.12.2009,11.10.2009,US,P3156,Parka A,VO,ORD541315,65.97,USD,29,R82
24.03.2011,15.10.2009,IT,P3297,Parka D,VO,ORD726146,76.41,RUB,45,R94
26.03.2011,24.03.2009,DE,P8292,Parka D,VO,ORD247436,161.85,RUB,34,R96
24.08.2011,08.02.2010,CN,P9903,Parka B,VO,ORD144398,489.85,USD,40,R47
14.01.2009,17.12.2011,DE,P1143,Parka A,VO,ORD109592,123.87,USD,7,R92
27.04.2011,14.11.2009,DE,P7917,Parka A,VO,ORD133430,325.37,RUB,31,R60
24.08.2011,21.02.2011,CN,P4258,Parka A,VO,ORD296041,276.62,EUR,45,R48
18.01.2010,23.06.2011,CN,P5670,Parka A,VO,ORD364707,461.11,RUB,16,R7
07.07.2011,25.04.2009,CN,P9493,Parka B,VO,ORD206582,409.72,RUB,11,R83
15.10.2009,19.07.2010,UK,P4443,Parka B,VO,ORD569166,99.11,RUB,28,R33
07.05.2011,05.09.2011,CN,P4854,Parka D,VO,ORD208037,136.95,RUB,15,R73
13.05.2010,10.03.2011,FR,P2460,Parka A,VO,ORD180811,156.86,USD,36,R7
30.10.2011,19.05.2010,ES,P9300,Parka D,VO,ORD271659,266.69,EUR,14,R16
29.04.2010,17.04.2012,FR,P9913,Parka B,VO,ORD513866,393.49,EUR,15,R95
30.10.2011,07.11.2010,FR,P7882,Parka B,VO,ORD683127,460.96,USD,4,R36
03.01.2011,05.11.2009,RU,P4312,Parka B,VO,ORD541096,452.43,EUR,4,R95
10.04.2010,01.08.2010,US,P6054,Parka A,VO,ORD293073,162.86,EUR,12,R22
11.03.2010,02.05.2009,UK,P6822,Parka D,VO,ORD931224,446.62,RUB,38,R12
04.01.2010,15.09.2009,FR,P1801,Parka A,VO,ORD517225,280.24,RUB,13,R3
04.09.2009,31.03.2010,US,P7586,Parka D,VO,ORD670248,125.53,RUB,12,R86
03.06.2011,30.03.2011,IT,P3502,Parka B,VO,ORD710996,155.11,RUB,47,R84
22.05.2011,28.07.2010,DE,P6053,Parka A,VO,ORD590525,440.85,USD,13,R34
08.11.2010,22.01.2010,CN,P4488,Parka A,VO,ORD412206,445.32,EUR,11,R80
29.10.2009,30.06.2010,IT,P7841,Parka C,VO,ORD873788,310.92,EUR,22,R31
07.02.2011,24.08.2010,FR,P2418,Parka A,VO,ORD809833,124.08,EUR,38,R46
17.02.2009,17.12.2010,CN,P2102,Parka A,VO,ORD804131,269.21,EUR,10,R78
20.01.2010,16.05.2009,US,P8479,Parka B,VO,ORD238222,359.39,EUR,30,R89
28.01.2010,04.01.2012,US,P1832,Parka D,VO,ORD369125,300.23,EUR,33,R49
10.03.2009,29.04.2012,RU,P7789,Parka C,VO,ORD220659,248.84,RUB,30,R41
17.05.2011,17.10.2010,US,P7416,Parka C,VO,ORD348492,251.61,USD,27,R2
25.10.2011,09.01.2012,UK,P1982,Parka C,VO,ORD467846,444.67,RUB,23,R14
07.01.2011,08.02.2011,CN,P6343,Parka B,VO,ORD923863,53.82,RUB,5,R50
27.11.2010,15.12.2011,FR,P6883,Parka C,VO,ORD435451,87.15,EUR,43,R69
01.02.2010,28.03.2012,FR,P2886,Parka C,VO,ORD200739,249.51,EUR,22,R13
09.05.2010,18.05.2010,FR,P8846,Parka D,VO,ORD250817,100.78,EUR,32,R50
28.01.2009,16.01.2012,FR,P5162,Parka B,VO,ORD595473,143.02,RUB,10,R83
12.08.2009,05.06.2010,CN,P7014,Parka D,VO,ORD476166,346.39,EUR,31,R77
13.08.2009,25.02.2009,UK,P3647,Parka C,VO,ORD195145,472.99,USD,29,R49
11.04.2011,22.04.2011,IT,P9132,Parka C,VO,ORD911158,439.62,USD,36,R37
03.09.2010,12.12.2010,ES,P3937,Parka A,VO,ORD657170,326.13,RUB,23,R35
22.01.2009,19.08.2010,RU,P5535,Parka A,VO,ORD499140,258.84,USD,40,R5
02.09.2010,15.09.2009,IT,P6261,Parka D,VO,ORD204350,278.02,RUB,37,R97
22.05.2011,03.07.2011,IT,P8951,Parka A,VO,ORD802840,369.47,RUB,43,R12
17.01.2009,12.06.2009,IT,P7812,Parka C,VO,ORD274787,88.77,RUB,41,R46
28.06.2009,02.09.2010,US,P5190,Parka A,VO,ORD368420,88.02,RUB,12,R87
31.08.2010,01.10.2009,FR,P1304,Parka C,VO,ORD137221,278.67,RUB,20,R98
02.08.2011,16.11.2011,IT,P2447,Parka A,VO,ORD529989,97.22,EUR,19,R73
25.06.2009,01.03.2010,CN,P2084,Parka A,VO,ORD142084,385.59,RUB,15,R9
06.07.2009,07.07.2009,US,P4172,Parka B,VO,ORD546275,346.18,USD,2,R41
09.06.2010,21.02.2011,ES,P1501,Parka C,VO,ORD455230,189.68,RUB,1,R25
28.02.2009,20.08.2009,UK,P6361,Parka B,VO,ORD405505,118.82,EUR,21,R20
17.07.2010,22.07.2010,DE,P2307,Parka D,VO,ORD289074,95,RUB,24,R46
13.05.2010,15.03.2011,DE,P6155,Parka C,VO,ORD336762,474.95,EUR,19,R40
09.03.2010,19.12.2011,DE,P5825,Parka D,VO,ORD522679,117.47,EUR,18,R49
14.06.2009,22.05.2009,UK,P4760,Parka A,VO,ORD975892,259.25,EUR,6,R61
16.02.2011,16.11.2011,UK,P9371,Parka C,VO,ORD744323,422.38,RUB,40,R17
26.02.2010,04.08.2011,CN,P3715,Parka D,VO,ORD607519,348.96,RUB,24,R83
19.12.2009,18.01.2012,FR,P6852,Parka D,VO,ORD435133,324.59,EUR,27,R5
07.11.2010,30.09.2011,IT,P5007,Parka A,VO,ORD628014,473.59,USD,5,R91
12.12.2010,03.04.2009,RU,P7202,Parka C,VO,ORD604985,381.64,RUB,1,R63
24.10.2009,06.10.2011,UK,P8172,Parka A,VO,ORD774317,494.76,EUR,12,R25
02.06.2011,27.09.2009,IT,P2244,Parka B,VO,ORD820222,362.1,USD,41,R73
02.02.2010,14.02.2011,CN,P7936,Parka D,VO,ORD119665,149.73,RUB,40,R6
22.10.2009,07.09.2010,IT,P6506,Parka C,VO,ORD811106,165.27,RUB,48,R69
27.01.2011,14.01.2012,RU,P8825,Parka C,VO,ORD972036,249.54,USD,47,R13
17.10.2011,24.01.2012,US,P1739,Parka D,VO,ORD340213,468.16,RUB,19,R93
29.10.2010,10.08.2010,UK,P7637,Parka D,VO,ORD463304,192.75,USD,45,R29
21.06.2010,20.11.2011,ES,P2234,Parka B,VO,ORD117984,362.92,RUB,22,R20
24.09.2009,05.02.2012,CN,P6034,Parka C,VO,ORD125515,235.22,USD,18,R47
20.07.2011,09.06.2009,UK,P9957,Parka B,VO,ORD209835,258.27,RUB,48,R96
26.04.2010,10.01.2010,UK,P1377,Parka B,VO,ORD394085,230.89,EUR,2,R16
11.09.2010,14.02.2012,UK,P5310,Parka D,VO,ORD290084,284.08,EUR,25,R21
07.01.2010,09.02.2011,FR,P4176,Parka C,VO,ORD104274,76.74,RUB,50,R23
03.01.2010,15.06.2011,ES,P9410,Parka A,VO,ORD892151,106.25,USD,41,R70
01.10.2011,16.10.2009,DE,P2816,Parka B,VO,ORD500302,137.89,USD,32,R70
12.02.2009,02.01.2012,FR,P6769,Parka C,VO,ORD116092,90.15,USD,48,R60
12.02.2010,10.02.2011,UK,P4737,Parka A,VO,ORD572898,474.52,USD,10,R28
04.03.2009,04.12.2010,FR,P9878,Parka D,VO,ORD289369,94.65,USD,20,R50
12.04.2011,13.12.2009,UK,P4081,Parka C,VO,ORD727153,135.38,USD,22,R73
10.08.2009,12.09.2010,US,P2145,Parka A,VO,ORD220128,289.8,USD,38,R88
06.09.2011,15.01.2010,IT,P3806,Parka D,VO,ORD668103,321.91,USD,39,R56
25.03.2010,09.06.2010,DE,P8745,Parka A,VO,ORD506703,67.13,RUB,38,R88
23.07.2011,20.10.2010,RU,P1670,Parka B,VO,ORD816726,124.49,USD,22,R68
11.06.2009,14.07.2011,RU,P8379,Parka D,VO,ORD644703,313.03,RUB,36,R92
03.04.2010,08.03.2011,FR,P4408,Parka A,VO,ORD437152,107.13,RUB,33,R18
20.04.2010,13.12.2009,US,P6739,Parka B,VO,ORD933469,130.25,EUR,38,R55
29.01.2009,06.12.2009,FR,P6487,Parka C,VO,ORD705991,360.58,EUR,38,R98
19.01.2011,06.06.2011,UK,P7135,Parka A,VO,ORD120815,130.3,USD,30,R8
16.12.2010,13.05.2009,FR,P3557,Parka D,VO,ORD216794,200.88,EUR,37,R65
15.12.2009,11.06.2009,UK,P7109,Parka A,VO,ORD152926,242.36,USD,30,R43
24.01.2009,15.05.2010,UK,P4321,Parka A,VO,ORD924622,144.33,RUB,13,R12
21.12.2009,01.02.2012,US,P9237,Parka A,VO,ORD553023,466.1,RUB,37,R26
01.06.2010,03.01.2011,IT,P6474,Parka A,VO,ORD158340,406.15,RUB,6,R9
16.03.2010,07.05.2012,CN,P5190,Parka A,VO,ORD402406,118.33,EUR,15,R94
26.09.2011,14.06.2009,UK,P3249,Parka C,VO,ORD174940,168.52,EUR,25,R22
11.03.2009,05.05.2010,FR,P8300,Parka D,VO,ORD514957,203.02,RUB,48,R18
14.11.2009,05.07.2011,DE,P9645,Parka A,VO,ORD944834,407.18,EUR,36,R39
26.07.2010,10.01.2011,US,P6477,Parka B,VO,ORD147758,417.25,RUB,9,R64
10.11.2011,13.12.2010,RU,P6575,Parka B,VO,ORD782862,286.02,RUB,29,R81
11.11.2011,02.11.2011,US,P7117,Parka D,VO,ORD822967,423.02,EUR,31,R60
23.08.2010,10.09.2009,US,P1489,Parka C,VO,ORD571514,275.32,RUB,27,R84
07.11.2010,26.10.2011,UK,P1441,Parka D,VO,ORD649973,376.89,RUB,26,R43
23.09.2010,02.08.2010,US,P6370,Parka D,VO,ORD933815,138.64,USD,31,R66
24.07.2009,19.09.2010,DE,P3209,Parka C,VO,ORD586654,115.58,EUR,27,R68
19.01.2011,08.05.2011,UK,P8004,Parka A,VO,ORD306865,50.66,RUB,2,R13
14.07.2009,12.06.2009,US,P9588,Parka B,VO,ORD883465,199.03,USD,24,R5
19.09.2011,26.02.2011,RU,P4346,Parka C,VO,ORD375377,439.09,USD,36,R58
11.12.2010,03.09.2009,US,P2943,Parka A,VO,ORD106558,466.48,USD,13,R67
21.11.2011,17.08.2009,IT,P9181,Parka A,VO,ORD847425,474.14,USD,2,R96
16.08.2010,17.12.2011,CN,P6011,Parka D,VO,ORD665523,362.67,EUR,37,R8
15.05.2011,24.03.2010,FR,P6481,Parka C,VO,ORD519863,348.43,USD,25,R48
29.04.2011,25.03.2010,ES,P4895,Parka A,VO,ORD908837,142.8,EUR,14,R73
04.01.2010,27.02.2010,ES,P1584,Parka C,VO,ORD877330,123.91,USD,21,R60
12.09.2010,23.02.2011,IT,P8602,Parka B,VO,ORD420884,62.39,EUR,5,R49
11.08.2011,21.08.2011,CN,P3141,Parka C,VO,ORD496453,394.52,USD,15,R72
12.09.2010,27.06.2010,FR,P2674,Parka A,VO,ORD996425,130.02,USD,16,R9
24.08.2011,15.01.2012,IT,P8191,Parka D,VO,ORD541779,128.56,USD,40,R74
11.05.2011,04.09.2009,FR,P9944,Parka C,VO,ORD738662,246.43,EUR,15,R72
26.11.2009,10.10.2011,UK,P8135,Parka C,VO,ORD496910,493.02,USD,47,R45
16.05.2010,26.03.2010,CN,P3799,Parka C,VO,ORD680331,115.59,RUB,22,R88
18.10.2010,10.04.2009,ES,P8235,Parka B,VO,ORD334161,93.63,USD,22,R43
20.09.2009,05.12.2009,IT,P2868,Parka B,VO,ORD296125,425.94,EUR,7,R92
02.11.2011,05.02.2010,DE,P1342,Parka B,VO,ORD513541,415.44,USD,3,R98
29.04.2010,10.09.2010,CN,P6701,Parka B,VO,ORD844069,173.43,RUB,23,R69
06.02.2009,29.10.2011,FR,P2253,Parka C,VO,ORD377803,80.29,RUB,45,R66
22.04.2011,03.09.2011,ES,P9673,Parka B,VO,ORD474384,175.4,EUR,3,R86
14.01.2009,12.10.2009,CN,P2218,Parka B,VO,ORD242565,454.94,EUR,41,R82
10.12.2009,03.04.2011,DE,P8691,Parka D,VO,ORD322534,124.42,EUR,31,R100
04.01.2011,18.08.2009,FR,P1067,Parka B,VO,ORD428423,261.75,EUR,42,R41
08.05.2009,22.03.2011,FR,P9426,Parka A,VO,ORD358365,104.47,USD,34,R88
12.06.2010,20.08.2009,CN,P9309,Parka C,VO,ORD743810,304.22,USD,4,R17
17.04.2009,05.07.2011,RU,P6501,Parka A,VO,ORD189409,119.83,EUR,15,R67
22.01.2011,09.04.2012,IT,P8371,Parka B,VO,ORD987134,86.42,RUB,32,R28
05.02.2011,29.04.2009,ES,P1668,Parka D,VO,ORD809619,456.17,EUR,17,R24
28.05.2010,30.10.2011,IT,P8203,Parka A,VO,ORD954779,429.08,EUR,3,R12
21.08.2011,01.03.2011,US,P4356,Parka B,VO,ORD369215,71.31,EUR,10,R30
15.04.2011,03.11.2010,DE,P2871,Parka C,VO,ORD226072,419.61,USD,44,R38
19.12.2010,08.12.2010,ES,P9139,Parka C,VO,ORD779135,377.01,EUR,27,R92
04.09.2009,20.12.2009,CN,P1305,Parka B,VO,ORD465081,294.89,USD,20,R98
15.09.2011,24.05.2009,UK,P7868,Parka A,VO,ORD326245,214.38,EUR,24,R21
21.01.2009,01.05.2009,UK,P6545,Parka D,VO,ORD429668,262.02,EUR,31,R10
14.02.2010,22.05.2010,ES,P9952,Parka D,VO,ORD215909,67.4,RUB,43,R86
28.10.2011,26.08.2011,DE,P2604,Parka D,VO,ORD441296,439.65,RUB,45,R89
18.06.2010,24.04.2011,ES,P2714,Parka D,VO,ORD617121,298.73,RUB,20,R84
19.08.2011,25.04.2010,CN,P7048,Parka A,VO,ORD658460,164.75,RUB,31,R14
19.08.2011,27.01.2011,DE,P6104,Parka D,VO,ORD207458,491.36,EUR,48,R23
08.09.2011,11.05.2011,UK,P7085,Parka C,VO,ORD360698,118.16,USD,47,R76
18.04.2009,23.08.2011,FR,P2691,Parka A,VO,ORD212507,413.42,USD,38,R30
20.05.2009,12.05.2009,RU,P8244,Parka B,VO,ORD389742,441.62,RUB,11,R52
13.10.2010,09.02.2011,ES,P2063,Parka B,VO,ORD466441,156.25,RUB,8,R7
24.09.2009,14.06.2010,FR,P5938,Parka B,VO,ORD849294,350.92,RUB,21,R93
06.03.2010,20.04.2011,CN,P6886,Parka A,VO,ORD643828,184.45,USD,43,R63
12.01.2010,25.07.2011,DE,P2531,Parka D,VO,ORD119115,154.73,EUR,47,R40
05.03.2009,31.01.2011,DE,P5335,Parka A,VO,ORD262911,425.12,USD,33,R13
01.12.2011,06.07.2011,UK,P2250,Parka D,VO,ORD267151,170.29,USD,13,R18
25.08.2011,27.08.2011,UK,P8486,Parka A,VO,ORD471045,187.86,RUB,9,R86
21.10.2011,15.06.2011,CN,P7576,Parka C,VO,ORD436682,465.35,USD,29,R57
09.08.2010,04.10.2009,FR,P2120,Parka A,VO,ORD918369,472.72,RUB,25,R56
07.02.2010,25.04.2011,US,P1251,Parka B,VO,ORD299173,419.8,RUB,43,R93
20.04.2010,29.09.2009,UK,P5535,Parka C,VO,ORD464784,192.67,EUR,4,R42
19.08.2011,03.01.2011,DE,P6096,Parka C,VO,ORD760777,461.01,RUB,50,R94
12.09.2011,11.09.2011,CN,P4356,Parka A,VO,ORD236068,250.48,RUB,48,R23
10.05.2011,03.06.2011,US,P6548,Parka D,VO,ORD375215,384.2,EUR,14,R41
15.03.2009,10.07.2009,CN,P1086,Parka A,VO,ORD107725,107.02,USD,3,R93
09.03.2009,05.05.2010,CN,P3906,Parka D,VO,ORD330516,397.87,USD,23,R63
13.11.2011,09.03.2011,CN,P9422,Parka A,VO,ORD161721,120.19,EUR,9,R77
16.05.2011,04.06.2011,UK,P8134,Parka C,VO,ORD742001,112.46,USD,18,R1
27.05.2010,18.09.2010,RU,P9684,Parka C,VO,ORD143550,239.93,EUR,50,R15
28.05.2010,20.11.2010,UK,P8568,Parka C,VO,ORD384298,52.31,EUR,19,R97
08.09.2011,02.03.2011,FR,P6421,Parka A,VO,ORD573912,497.6,USD,11,R10
14.10.2011,16.10.2010,RU,P5243,Parka B,VO,ORD798901,291.45,USD,12,R19
21.06.2010,01.02.2012,RU,P4097,Parka D,VO,ORD901737,279.76,EUR,1,R68
06.12.2009,07.06.2010,DE,P9201,Parka D,VO,ORD693510,90.67,USD,35,R44
11.04.2010,21.01.2011,CN,P4923,Parka A,VO,ORD243420,230.89,USD,40,R63
03.12.2009,09.04.2010,FR,P2273,Parka D,VO,ORD457715,268.05,USD,4,R1
22.07.2010,30.06.2009,RU,P1267,Parka C,VO,ORD848518,342.75,EUR,26,R94
15.11.2010,16.05.2009,RU,P3886,Parka C,VO,ORD764024,280.8,EUR,9,R10
16.11.2010,04.09.2011,ES,P4964,Parka B,VO,ORD139805,360.39,USD,42,R94
26.08.2010,21.10.2009,IT,P7474,Parka C,VO,ORD516705,86.47,USD,5,R92
12.03.2011,28.11.2010,DE,P1193,Parka C,VO,ORD378503,157.19,RUB,48,R46
09.04.2011,22.09.2011,IT,P7396,Parka C,VO,ORD441806,210.27,USD,3,R17
26.03.2010,21.04.2010,UK,P4945,Parka C,VO,ORD278318,477.42,RUB,32,R36
14.11.2009,14.02.2012,US,P2951,Parka D,VO,ORD869309,480.07,USD,20,R19
28.11.2010,03.07.2009,DE,P5543,Parka D,VO,ORD523601,52.93,USD,35,R54
17.12.2011,08.09.2009,UK,P1480,Parka B,VO,ORD406566,108.49,EUR,48,R79
24.09.2009,23.10.2009,UK,P1635,Parka D,VO,ORD716883,119.51,EUR,43,R59
19.07.2011,25.11.2011,DE,P2407,Parka C,VO,ORD944426,497.14,USD,19,R1
12.03.2009,20.04.2012,ES,P9375,Parka C,VO,ORD317707,418.64,EUR,45,R44
22.07.2010,12.04.2010,UK,P5494,Parka D,VO,ORD283295,316.43,EUR,16,R96
27.04.2010,03.10.2011,UK,P1082,Parka C,VO,ORD103950,348.74,RUB,40,R68
17.12.2010,27.03.2010,DE,P1395,Parka A,VO,ORD410582,410.84,EUR,39,R83
28.04.2011,08.11.2010,US,P6663,Parka B,VO,ORD473724,255.23,RUB,43,R16
02.10.2011,24.09.2009,IT,P6004,Parka B,VO,ORD383388,325.91,RUB,6,R13
07.08.2011,19.06.2011,FR,P4214,Parka B,VO,ORD670137,313.86,USD,50,R66
05.12.2009,17.10.2011,FR,P9277,Parka C,VO,ORD455677,264.69,EUR,20,R13
14.09.2010,12.02.2010,FR,P7251,Parka C,VO,ORD193639,326.45,EUR,3,R96
23.03.2010,28.09.2011,RU,P9996,Parka B,VO,ORD492128,349.78,RUB,17,R88
30.04.2011,03.09.2009,IT,P6343,Parka A,VO,ORD996133,174.58,USD,20,R26
19.02.2010,01.12.2009,CN,P4224,Parka A,VO,ORD602471,257.13,USD,10,R33
12.02.2009,24.09.2009,US,P4304,Parka C,VO,ORD211685,425.46,USD,47,R18
19.10.2010,13.07.2009,CN,P9380,Parka C,VO,ORD950116,373.18,RUB,30,R93
23.08.2011,16.03.2012,UK,P9877,Parka D,VO,ORD631098,445.7,RUB,14,R85
25.11.2010,17.04.2010,UK,P6473,Parka B,VO,ORD831311,424.03,USD,17,R66
08.12.2010,23.10.2009,US,P1359,Parka B,VO,ORD262757,338.25,RUB,20,R69
23.03.2009,03.03.2010,ES,P4630,Parka B,VO,ORD493029,335.58,EUR,36,R10
10.04.2011,02.11.2010,US,P9976,Parka B,VO,ORD972991,110.18,RUB,40,R29
17.08.2010,16.10.2010,FR,P9998,Parka A,VO,ORD979514,494.51,USD,13,R3
30.12.2010,28.07.2010,RU,P8772,Parka A,VO,ORD811335,97.72,RUB,47,R62
21.05.2009,18.09.2010,IT,P5694,Parka C,VO,ORD813915,371.34,EUR,19,R4
13.08.2009,18.04.2010,US,P8653,Parka C,VO,ORD957061,322.98,EUR,31,R10
23.05.2010,24.12.2009,CN,P2479,Parka D,VO,ORD974594,398.08,EUR,16,R37
04.05.2009,22.11.2009,IT,P2247,Parka C,VO,ORD369332,257.06,RUB,11,R95
01.10.2010,14.12.2009,UK,P6914,Parka D,VO,ORD978730,70.67,EUR,25,R79
23.12.2009,14.09.2011,UK,P1711,Parka D,VO,ORD561631,182.63,EUR,29,R100
27.03.2009,25.12.2011,CN,P3476,Parka A,VO,ORD762107,435.63,EUR,30,R11
19.10.2010,11.07.2010,CN,P7410,Parka A,VO,ORD847155,88.21,USD,33,R81
13.02.2010,19.10.2010,DE,P2566,Parka D,VO,ORD315318,254.01,USD,18,R11
24.11.2011,17.04.2011,UK,P6704,Parka D,VO,ORD917240,302.15,RUB,18,R7
28.05.2011,05.02.2011,FR,P1001,Parka A,VO,ORD708392,350.75,RUB,50,R96
07.04.2010,05.11.2011,RU,P6644,Parka D,VO,ORD613147,228.74,EUR,48,R10
08.05.2009,26.06.2011,CN,P9781,Parka B,VO,ORD984357,446.17,RUB,39,R27
15.02.2010,09.06.2009,UK,P1889,Parka B,VO,ORD351305,378.55,EUR,44,R55
13.12.2011,28.05.2012,RU,P1797,Parka B,VO,ORD967512,299.4,USD,47,R33
26.02.2010,13.10.2010,FR,P4881,Parka D,VO,ORD289719,376.99,USD,7,R47
25.10.2009,20.11.2009,CN,P3086,Parka D,VO,ORD210224,113.08,EUR,32,R34
17.08.2010,25.07.2011,IT,P3549,Parka A,VO,ORD799803,443.7,RUB,45,R9
10.07.2010,22.08.2009,IT,P5380,Parka C,VO,ORD234627,194.54,USD,7,R82
11.10.2009,14.05.2010,DE,P4676,Parka A,VO,ORD656253,163.39,RUB,4,R80
22.04.2011,18.11.2009,FR,P6394,Parka B,VO,ORD168331,449.95,USD,20,R95
17.06.2011,14.02.2011,IT,P3680,Parka B,VO,ORD720994,233.87,RUB,30,R16
21.12.2011,22.02.2011,IT,P3596,Parka B,VO,ORD414587,478.82,USD,27,R95
17.03.2010,13.06.2010,IT,P1543,Parka A,VO,ORD394817,425.18,RUB,33,R50
11.09.2009,13.07.2009,DE,P5816,Parka C,VO,ORD928853,112.39,USD,3,R97
28.01.2010,13.05.2009,UK,P2769,Parka D,VO,ORD329128,223.43,USD,11,R83
25.07.2009,14.06.2009,RU,P8578,Parka B,VO,ORD294653,184.93,EUR,21,R61
14.09.2009,21.12.2011,DE,P5647,Parka D,VO,ORD305316,390.61,EUR,27,R9
14.03.2010,21.03.2011,UK,P6706,Parka C,VO,ORD158236,103.82,USD,18,R85
06.04.2010,15.05.2009,IT,P7377,Parka A,VO,ORD219395,491.69,RUB,5,R17
24.04.2011,03.12.2010,DE,P7840,Parka A,VO,ORD429256,70.96,EUR,25,R91
10.03.2011,26.06.2011,RU,P8177,Parka A,VO,ORD201930,380.82,EUR,30,R8
27.05.2009,21.12.2011,FR,P6844,Parka B,VO,ORD240083,495.56,RUB,24,R57
29.08.2009,25.01.2012,DE,P8448,Parka D,VO,ORD102996,368.26,EUR,32,R5
16.08.2010,13.07.2010,FR,P6459,Parka C,VO,ORD293732,125.68,EUR,16,R15
15.08.2009,03.09.2011,DE,P4681,Parka C,VO,ORD558474,355.4,RUB,49,R28
08.12.2011,08.11.2010,UK,P4833,Parka A,VO,ORD153352,280.62,EUR,25,R42
26.12.2009,27.07.2009,FR,P9068,Parka D,VO,ORD499282,469.93,RUB,23,R63
08.03.2010,16.08.2009,ES,P2608,Parka A,VO,ORD667299,489.42,USD,17,R64
22.09.2009,29.01.2010,IT,P4087,Parka D,VO,ORD225920,274.03,EUR,2,R36
07.08.2010,08.01.2012,DE,P8792,Parka C,VO,ORD298680,211.14,USD,34,R96
21.09.2011,17.02.2009,ES,P3250,Parka B,VO,ORD763078,78.26,USD,4,R74
21.11.2011,28.10.2011,RU,P3149,Parka A,VO,ORD971873,341.49,USD,30,R82
09.06.2011,06.09.2011,US,P7614,Parka D,VO,ORD639618,225.15,USD,14,R96
22.11.2009,02.08.2010,FR,P4513,Parka A,VO,ORD328660,344.85,USD,30,R77
